Surface panels: 1000
       0.867825        0.6578        -0.014575      -0.0288654
       0.883125        0.6578        -0.013025      -0.0121114
         0.8976        0.6578          -0.0115      0.00534226
         0.9112        0.6578        -0.010025       0.0200102
         0.9239        0.6578        -0.008575       0.0382832
         0.9356        0.6578         -0.00715       0.0633028
       0.946275        0.6578          -0.0058       0.0896971
       0.955875        0.6578         -0.00455        0.119503
       0.964375        0.6578        -0.003425        0.151045
         0.9717        0.6578        -0.002475        0.175618
        0.97785        0.6578        -0.001675        0.206636
        0.98285        0.6578        -0.001025        0.237597
         0.9866        0.6578        -0.000525        0.290668
       0.989075        0.6578          -0.0002        0.334692
       0.990325        0.6578           -5e-05        0.354753
        1.02392        0.7774            5e-05       0.36795
        1.02277        0.7774           0.0002      0.331761
        1.02042        0.7774           0.0005      0.292714
        1.01687        0.7774         0.000975       0.24127
        1.01218        0.7774           0.0016      0.201709
         1.0064        0.7774          0.00235      0.169246
         0.9995        0.7774         0.003225      0.146305
         0.9915        0.7774         0.004275      0.117101
        0.98245        0.7774         0.005475     0.0795874
         0.9724        0.7774          0.00675     0.0498305
       0.961375        0.7774         0.008075     0.0252297
         0.9494        0.7774         0.009425    0.00676554
         0.9366        0.7774         0.010825    -0.0117943
       0.922975        0.7774         0.012275    -0.0354459
        0.90855        0.7774         0.013725    -0.0538464
         0.8934        0.7774         0.015175    -0.0709446
        0.87765        0.7774         0.016625    -0.0886791
       0.861325        0.7774         0.018075     -0.108059
        0.84445        0.7774         0.019525     -0.129687
        0.82715        0.7774          0.02095     -0.154092
       0.809475        0.7774         0.022325     -0.180466
         0.7915        0.7774         0.023575     -0.202484
       0.773325        0.7774         0.024725     -0.223649
       0.754975        0.7774         0.025775     -0.251416
        0.73655        0.7774          0.02665     -0.275088
       0.718125        0.7774           0.0273     -0.290939
        0.69975        0.7774          0.02775     -0.300987
